lat,lng,pop
 10.291965,-66.54582221173013,1
 -37.0875635,-63.915451632229235,1
 -8.0436666,-34.930913091307545,1
 38.928253,-77.03479858735744,1
 50.072891999999996,8.253314316171284,1
 -5.9184929,-35.22839654016319,1
 43.675565,-92.97380155324484,1
 -31.29698,-57.05762688299938,1
 4.2620515010534845,-74.19859422093097,1
 39.583012,-86.1972248751791,1
 34.15972925,-119.20272019906369,1
 19.174224,72.88242539063752,1
 35.556375496516054,139.5229899133817,1
 19.593801499999998,-155.42837009716908,1
 -11.0039725,-37.086676670461756,1
 10.390213195262199,-75.49489445358387,1
 38.880849,-77.10772743201238,1
 -40.52413605,175.86928938080848,1
 33.2423842,-111.63435945024946,1
 -23.68305,-46.71709015923788,1
 33.767296,-84.41732980362106,1
 -33.3842619,-70.67587491945767,1
 40.562486500000006,-74.87615763595113,1
 -33.429416599999996,-70.61256251551724,1
 48.85205137904019,2.355966567993164,1
 3.0485463,101.41916092738697,1
 19.3740175,-99.3549401564543,1
 -25.300369250000003,-57.60872268897312,1
 37.269760500000004,-120.02525140240894,1
 -20.28038755,-40.31580258221855,1
 -26.05835025,28.05151885588389,1
 10.20508815,-71.31884251869798,1
 41.87989725,12.471087414848906,1
 -23.3922755,-46.46453120872865,1
 38.805249,-76.37104545396878,1
 38.195555999999996,-85.75358082010172,1
 -23.511027,-46.87334597933042,1
 30.3234054,-97.71631205313102,1
 -29.8309536,-51.9436135761421,1
 14.11546925,120.95780587135684,1
 -7.771338699999999,110.50467772057874,1
 14.6832238,121.06430695015186,1
 40.788882,-73.95094715835492,1
 29.8384705,-95.47081090214385,1
 43.419503,-79.66087481457299,1
 32.76084185,-116.92614293897127,1
 8.021754999999999,-72.02036613441462,1
 40.655125999999996,-73.9394847402069,1
 -23.68305,-46.71709015923788,1
 -33.429416599999996,-70.61256251551724,1
 51.026137,-114.04977333200725,1
 -16.642891,-49.26533244198062,1
 -34.3910644,-58.745966187142095,1
 10.2153292,-67.42329897976065,1
 47.0205328,7.515262792655996,1
 32.7799655,-97.20629060238312,1
 5.397145849999999,100.30983592747967,1
 11.248595,-69.51193251727493,1
 40.874913,-72.51890030854007,1
 38.880849,-77.10772743201238,1
 31.168839,-99.68322055033974,1
 18.93436675,-99.25921365471575,1
 28.9701015,-111.4475944720965,1
 -3.7897624,-38.52812992847572,1
 32.73299315,-96.30539995418191,1
 41.0399112,17.08014217830899,1
 40.024011349999995,-105.25628372353268,1
 -25.300369250000003,-57.60872268897312,1
 42.2561325,-71.01482117658394,1
 -20.4273964,-40.376690006716416,1
 10.282421,123.989975,1
 27.523360349999997,41.717298093159215,1
 14.504109450000001,121.0540019223246,1
 46.85587575,-71.25153506575565,1
 35.830544,-86.31725261230196,1
 -25.4949653,-49.284652507738095,1
 -15.7761322,-47.77702753056685,1
 11.022689,-63.907892188466846,1
 -6.22120845,106.83501237957704,1
 40.45739695,-80.1425916406926,1
 48.4905545,-81.2703379799614,1
 3.5754679953737,-76.34854201271844,1
 -3.0008925,104.93453767537312,1
 50.4458724,3.9778769201188835,1
 29.4770395,-98.67108803452297,1
 -25.54121105,-54.619594339996205,1
 -27.382065033499998,153.03025743950496,1
 -25.545136,-57.392120060226596,1
 21.319947,-157.83300253172587,1
 -13.426967999999999,-42.56583585869565,1
 19.38063655,-99.16328365533981,1
 17.5999546,121.77401875897431,1
 32.576626000000005,-86.7244772119403,1
 47.9599015,-122.21844375324548,1
 41.833768,-87.67185082732834,1
 19.284691449999997,-99.65261572390186,1
 36.01864500000001,-115.2307003260606,1
 18.11517405,-77.15969026960545,1
 35.18279975,-111.65395600141196,1
 53.80195785,-1.569822249867725,1
 19.5439285,-99.19188816821648,1
 9.8935525,-66.87751615200804,1
 -20.610913,-46.132720120689655,1
 43.331337000000005,-79.2680862848396,1
 -33.4540018,-70.60209385945836,1
 -21.605733999999998,-49.09045402269058,1
 19.1995735,-99.21695114441785,1
 52.2791323,-113.79687387419582,1
 40.944627,-73.86929618132855,1
 -25.146943,-49.98995882630277,1
 43.629361,-79.27831878185876,1
 33.884986999999995,-118.22250087153436,1
 -34.8151175,-58.46719083181081,1
 35.482792,-97.57434348846694,1
 48.40265,-89.30989360889006,1
 -33.8482430125,150.96870742118324,1
 10.291965,-66.54582221173013,1
 -25.8733538,25.65910491923795,1
 38.6537705,-90.24253450801241,1
 -0.166624998774166,-78.50758778354512,1
 -25.545136,-57.392120060226596,1
 36.209282714021896,-115.26742186324023,1
 14.6832238,121.06430695015186,1
 10.390213195262199,-75.49489445358387,1
 36.1847311,-115.04168319069373,1
 10.46088505,-66.62026963910088,1
 7.791351649999999,98.322654299456,1
 35.346900500000004,-119.05637531500284,1
 3.1486449,101.7034987237521,1
 38.928253,-77.03479858735744,1
 13.8013742,100.50938059291339,1
 -7.1495095,-34.85303962054477,1
 32.6337495,-117.02087742982457,1
 -22.9501155,-44.12793751995278,1
 -27.609684,-48.492233890704796,1
 27.996617,-82.50025378233151,1
 10.2153292,-67.42329897976065,1
 33.552087549999996,-112.0735233686602,1
 25.81703865,-80.13164790457606,1
 18.3641825,-67.19670364445629,1
 -26.261471,-48.959464240458644,1
 -20.874911,-54.347518496867465,1
 38.9964715,-105.54936087819527,1
 -25.300369250000003,-57.60872268897312,1
 -4.84954125,119.5837237123026,1
 -12.14496301680225,-77.01921051427982,1
 40.562486500000006,-74.87615763595113,1
 33.89934495,-118.16506514467005,1
 46.245393,-119.10172136219157,1
 38.781391,-95.1864775723255,1
 -22.47615665,-46.609895565864235,1
 29.1201465,-82.07867053122341,1
 -16.5554495,-48.02253654818793,1
 11.0747795011957,-73.91233999573832,1
 41.817091000000005,-71.42773786515602,1
 45.769232,-73.61378864962145,1
 39.714147,-104.96201399512343,1
 39.7802863,-104.884571975,1
 43.331337000000005,-79.2680862848396,1
 -23.68305,-46.71709015923788,1
 38.880849,-77.10772743201238,1
 -5.9184929,-35.22839654016319,1
 12.9230984,77.49699900713716,1
 44.050171500000005,-79.46166248754162,1
 37.269760500000004,-120.02525140240894,1
 49.087217,-122.27001969221851,1
 -15.7761322,-47.77702753056685,1
 44.183516850000004,9.88913910689029,1
 18.304563,-66.30289031399485,1
 -27.382065033499998,153.03025743950496,1
 19.174224,72.88242539063752,1
 -19.918678,-43.94907114090909,1
 31.168839,-99.68322055033974,1
 59.5866977,18.221189316188685,1
 40.71228455,-74.36199252088235,1
 38.835563050000005,-9.352657745313852,1
 20.5864273,-87.36057357819082,1
 48.1873961,66.37188654068612,1
 42.2760805,-71.82021434321169,1
 40.6122367,-111.89909679845738,1
 -0.998987500929819,-80.39804619605209,1
 -25.631184599999997,-49.45073462376078,1
 27.698442,-81.55781848866349,1
 10.4834919,-66.92031978368811,1
 19.3118005,-96.53668324174907,1
 40.788882,-73.95094715835492,1
 -16.642891,-49.26533244198062,1
 4.05506683498043,-76.2302155009994,1
 27.698442,-81.55781848866349,1
 -34.60445005,-58.44624422507712,1
 -33.531010300000005,-70.54612795250627,1
 59.5866977,18.221189316188685,1
 -20.354247136250002,148.95607570792998,1
 20.37048,85.91975492003289,1
 -0.166624998774166,-78.50758778354512,1
 -12.1199154765812,-77.03470636966634,1
 4.69711395,11.856859218521777,1
 -10.45381665,-38.84501697932737,1
 39.6293965,-79.94005549622501,1
 29.721944,-95.7796134467331,1
 56.6529605254723,-3.9115577506867383,1
 43.2994245,-79.14906039445262,1
 -22.908248999999998,-43.47679982453417,1
 40.655125999999996,-73.9394847402069,1
 10.45787045,-66.87654276196112,1
 -6.9984974,111.47824662044198,1
 -19.918678,-43.94907114090909,1
 42.783866,143.1288990061553,1
 14.591435449999999,120.99489295154552,1
 7.7683711,-72.22518493739277,1
 32.6779615,-83.2513857740972,1
 19.31874175,-99.32348330783586,1
 47.614704,-122.30834070468063,1
 36.325601000000006,139.20137270100784,1
 18.368581,-66.06324007144676,1
 49.361984,-123.2031179579509,1
 -23.68305,-46.71709015923788,1
 27.873035299999998,-80.49973490489973,1
 39.14538845,-77.14940638521543,1
 -25.545136,-57.392120060226596,1
 0.6543415,100.87831102862077,1
 10.4834919,-66.92031978368811,1
 19.5439285,-99.19188816821648,1
 -25.6120001,-54.57367599442206,1
 -23.950651,-46.23872474207765,1
 -6.2442761,106.80810458632914,1
 20.676676049999998,-103.33402112660934,1
 34.070855,-118.03807221294363,1
 41.58298235,2.0025970479904727,1
 35.500401999999994,-97.74287696394927,1
 43.629361,-79.27831878185876,1
 -14.260391010743199,-75.9462008808047,1
 45.246861,-75.7677929430113,1
 -23.70868175,-59.034133091221776,1
 40.4485801,-122.30687675817379,1
 10.48528495,-66.81721577039289,1
 14.583165829324663,120.9758125902935,1
 31.168839,-99.68322055033974,1
 50.4458724,3.9778769201188835,1
 42.244707500000004,-71.17651580120776,1
 -9.998277999999999,-68.17204471911197,1
 -6.745471500000001,-38.21453041631867,1
 41.118241499999996,-77.73846230505066,1
 13.6397274,123.2296214935464,1
 -34.489652,-58.53960700700645,1
 -12.0996229988674,-77.03324047868281,1
 25.836062249999998,-98.36092556509752,1
 -30.5834968,-57.07494272206096,1
 36.092076,140.0768542522831,1
 20.385896000000002,-100.01308325843317,1
 43.250125999999995,-77.68667147727272,1
 34.1655625,-79.40184264867526,1
 19.1286153,-104.2858612754204,1
 10.1786475,-69.31057454361522,1
 -23.186813299999997,-47.74931583098295,1
 3.15654655,101.5663202301526,1
 55.027982800000004,-1.4433284354623133,1
 37.269760500000004,-120.02525140240894,1
 20.941367,-89.6520806735113,1
 10.66406775,-71.6383220787017,1
 -32.252165,-63.63236020671526,1
 -7.802816099999999,110.37446787901501,1
 18.4857373156989,-69.91397333861896,1
 35.170514,-78.57688593081483,1
 -33.8482430125,150.96870742118324,1
 -9.194277591290865,-75.74431174245694,1
 3.0512313,101.53890118478105,1
 -25.545136,-57.392120060226596,1
 2.94946225,101.77316876970272,1
 6.273409998578325,-75.61788482940216,1
 36.742551500000005,-95.9499530305905,1
 -25.300369250000003,-57.60872268897312,1
 -34.1215103,-70.82097670262311,1
 45.246861,-75.7677929430113,1
 25.62232015,-80.31973812533678,1
 -32.959446299999996,-71.45305266127505,1
 40.709626,-73.82400655736285,1
 24.3683892,88.60130032409938,1
 51.546839500000004,-0.10159977007256737,1
 20.385896000000002,-100.01308325843317,1
 12.9230984,77.49699900713716,1
 -33.1159239,-71.60713530470383,1
 -31.61914245,-60.70192958800788,1
 19.328373,-99.15126050187666,1
 18.074782499999998,-65.91961319722523,1
 -2.744957,115.51620608854668,1
 33.936079,-117.39753121322784,1
 -26.1805198,-58.18869902317408,1
 35.170514,-78.57688593081483,1
 -34.60445005,-58.44624422507712,1
 43.655881050000005,6.931270559675498,1
 33.6925551,-118.0005917297972,1
 28.6384285,77.12280778635085,1
 9.504146,-70.58983537847448,1
 -23.68305,-46.71709015923788,1
 19.174224,72.88242539063752,1
 26.0440461,-80.19169935025126,1
 41.557672499999995,-74.10611007638506,1
 -33.42542435,-70.51735055846545,1
 -34.936305000000004,-57.96038054072398,1
 42.0091902,-83.94959642934325,1
 5.207221501354045,-72.25896067235792,1
 -35.314292736,149.16238424017655,1
 6.3613984980911,-75.60602455259695,1
 36.5968265,139.88625248996283,1
 45.769232,-73.61378864962145,1
 12.5484115,105.13333194886815,1
 -25.4949653,-49.284652507738095,1
 3.3621940017785548,-76.50748747783624,1
 4.2620515010534845,-74.19859422093097,1
 18.11517405,-77.15969026960545,1
 -7.682782,109.47099123615948,1
 10.1786475,-69.31057454361522,1
 41.2353165,-80.82276558903743,1
 30.3234054,-97.71631205313102,1
 -2.7354575,107.87357587697403,1
 25.6417035,-100.29030546754338,1
 6.534464,3.711223629931398,1
 14.399395550000001,120.93310457096626,1
 -2.3517029992340097,-80.19690558052683,1
 38.928253,-77.03479858735744,1
 -22.908248999999998,-43.47679982453417,1
 -23.710599,-46.504712600059186,1
 48.2203545,16.371335286156064,1
 37.79207795,-122.20974142381348,1
 34.0207635,-118.28761573756861,1
 10.291965,-66.54582221173013,1
 43.03761,-79.32773387071157,1
 48.4266115,-123.35726172518457,1
 40.024011349999995,-105.25628372353268,1
 -26.261471,-48.959464240458644,1
 40.5930672,17.930249164553143,1
 32.846805,-97.06674530779605,1
 19.328373,-99.15126050187666,1
 42.956433000000004,-85.67308792255474,1
 14.399395550000001,120.93310457096626,1
 35.967815,139.58838229740996,1
 25.098741750000002,56.106175020008536,1
 46.86513205,-96.82736190649834,1
 38.7883535,-77.23255074803112,1
 30.3234054,-97.71631205313102,1
 4.2620515010534845,-74.19859422093097,1
 19.4328305,-99.14839177305848,1
 14.591435449999999,120.99489295154552,1
 38.928253,-77.03479858735744,1
 12.9230984,77.49699900713716,1
 39.9553195,-75.26718502769445,1
 -25.300369250000003,-57.60872268897312,1
 20.676676049999998,-103.33402112660934,1
 25.77838395,-100.17803533710799,1
 -1.2906810005311948,-78.73524185718048,1
 49.6881395,-112.85199644310032,1
 41.431256,-71.47279916170147,1
 -2.3517029992340097,-80.19690558052683,1
 -15.7761322,-47.77702753056685,1
 42.1794825,-72.48728382193872,1
 39.8322735,-79.74907517953991,1
 -30.09977955,-51.18884108121921,1
 19.5439285,-99.19188816821648,1
 -6.3072516499999995,106.68744483171346,1
 41.035278000000005,-73.85797715753424,1
 32.18939265,-110.86705124195461,1
 -1.34442515,-48.38983554866557,1
 19.6518389,-101.26167824664532,1
 19.7142876,-99.29133216762864,1
 -19.918678,-43.94907114090909,1
 -34.936305000000004,-57.96038054072398,1
 31.168839,-99.68322055033974,1
 19.3180346,-99.27791148470666,1
 10.197311,-68.04219555185651,1
 30.4590995,-91.09017779844788,1
 42.8962565,-78.85061022727272,1
 -33.8482430125,150.96870742118324,1
 45.878147999999996,-74.18894120620095,1
 36.742551500000005,-95.9499530305905,1
 42.311398499999996,-71.08847799196823,1
 -15.0709616,-40.89719911295775,1
 -25.8008418,-49.88720917077265,1
 25.736595899999998,-100.26529890939311,1
 -25.545136,-57.392120060226596,1
 -11.79622196924165,-76.65223831527119,1
 -10.115612,-48.30747198418481,1
 -34.7723175,-58.635161881925924,1
 34.004375499999995,72.00491476370848,1
 19.6572615,-99.2320163657169,1
 14.4387372,120.99598098166456,1
 -7.823774500000001,110.41675290323951,1
 -14.260391010743199,-75.9462008808047,1
 37.616119,-122.47429955440529,1
 36.34489,-82.38480539195213,1
 14.430495449999999,120.96260249712346,1
 39.7396055,-89.45140423802017,1
 -34.8197395,-56.23476929094975,1
 34.0207635,-118.28761573756861,1
 14.6832238,121.06430695015186,1
 17.881371,79.50676151620678,1
 38.641309,-121.31890595633186,1
 40.45739695,-80.1425916406926,1
 43.629361,-79.27831878185876,1
 7.87875615,80.66215108266721,1
 41.987776,-72.63055826488616,1
 33.8201635,-84.3261409312012,1
 33.392919000000006,-111.92940502217706,1
 28.3684935,76.97559765790353,1
 21.04922465,-87.04987230860931,1
 10.390213195262199,-75.49489445358387,1
 25.65027595,-100.37065375095541,1
 -9.194277591290865,-75.74431174245694,1
 39.0092495,-94.54521906637726,1
 18.405123500000002,-66.06050855077692,1
 26.111568499999997,-98.25508670617617,1
 -25.545136,-57.392120060226596,1
 -33.8482430125,150.96870742118324,1
 29.998510500000002,79.23779439014726,1
 26.533532100000002,-80.11300930666647,1
 13.18926575,-59.55949506196217,1
 46.44184745,-94.50251292936605,1
 43.59805,-116.25231672995935,1
 18.52738317659385,-69.79017276556104,1
 -28.8968608,-49.72954238694903,1
 -23.804983999999997,-46.527141980259486,1
 19.174224,72.88242539063752,1
 26.027737000000002,-80.34576955588194,1
 19.3740175,-99.3549401564543,1
 -6.201608500000001,106.81773839616994,1
 40.17764605,-83.08713118171781,1
 -34.936305000000004,-57.96038054072398,1
 -38.16117460625,144.5655021664582,1
 33.061088,-96.75686131449231,1
 28.6384285,77.12280778635085,1
 32.924561,-96.88038582391525,1
 18.0220065,-92.77069593477398,1
 5.064958499662065,-73.32159311336997,1
 -8.63340295,115.23911070982271,1
 -0.166624998774166,-78.50758778354512,1
 -29.447372700000003,-51.98121522125382,1
 3.0726853,101.52386782534944,1
 40.709626,-73.82400655736285,1
 43.8370865,-79.57268421264624,1
 38.40793075,27.1381888480852,1
 17.082639800000003,-96.79595288652052,1
 -7.802816099999999,110.37446787901501,1
 38.9557345,-77.34181317110708,1
 37.822109,-84.72960508494091,1
 42.2760805,-71.82021434321169,1
 -14.2400915,-49.72456741508975,1
 45.558747499999996,-73.59300316581725,1
 41.307314500000004,-82.97781047263271,1
 10.60837955,-66.84903094547971,1
 40.104985,-84.62677614283126,1
 -16.6509185,-49.53727066434208,1
 40.696563999999995,-111.51698045013747,1
 14.6832238,121.06430695015186,1
 21.84766995,-102.30395995483201,1
 -19.00476185,-48.31547272805836,1
 46.879112,-114.07491520054182,1
 -34.485716,-58.71971528236551,1
 17.157567,-96.38826271481929,1
 -30.09977955,-51.18884108121921,1
 -34.6596785,-58.44937667349369,1
 50.1354275,8.918825826166115,1
 32.65729195,75.01808058503755,1
 43.629361,-79.27831878185876,1
 45.769232,-73.61378864962145,1
 26.6309575,73.82645281798412,1
 38.6537705,-90.24253450801241,1
 23.116066,80.00099262845092,1
 -22.908248999999998,-43.47679982453417,1
 22.6126825,88.39675397063142,1
 -34.8197395,-56.23476929094975,1
 22.27749,73.1825107741469,1
 -35.519997510500005,138.6070146748923,1
 34.1820524,-118.32593344359535,1
 42.110617500000004,-80.07878584710744,1
 -7.590025499999999,110.9295579232487,1
 3.3621940017785548,-76.50748747783624,1
 24.4602635,73.91514879746282,1
 41.118241499999996,-77.73846230505066,1
 12.9230984,77.49699900713716,1
 -2.3517029992340097,-80.19690558052683,1
 46.3679415,1.8843810266024459,1
 -15.7761322,-47.77702753056685,1
 43.482149,-80.55671304966887,1
 -34.8197395,-56.23476929094975,1
 46.32272225,1.9116204780500468,1
 38.9964715,-105.54936087819527,1
 16.74247475,-93.13301904401138,1
 10.95820100351475,-74.84364846350056,1
 28.6384285,77.12280778635085,1
 34.1820524,-118.32593344359535,1
 19.179301006323474,72.85819715398794,1
 40.655125999999996,-73.9394847402069,1
 50.4551315,-104.61808770270014,1
 -6.87961155,39.28838798844743,1
 14.6067048,121.12739984424681,1
 19.5439285,-99.19188816821648,1
 -7.335311,110.1704941183274,1
 14.7485038,121.04282657522978,1
 20.941367,-89.6520806735113,1
 45.246861,-75.7677929430113,1
 37.822109,-84.72960508494091,1
 20.9884993,79.07407715759149,1
 52.0768535,4.271707316786911,1
 -34.6006765,-58.5607237038119,1
 -6.1690378,106.82611314921274,1
 20.4071009,-103.20242086532716,1
 -26.51739035,31.464460859595807,1
 8.183308499999999,-69.9792018924467,1
 9.0737594,7.456676011172293,1
 -30.09977955,-51.18884108121921,1
 -6.293941800000001,106.83593761002093,1
 38.6537705,-90.24253450801241,1
 4.90869199933111,-74.04770687534497,1
 -34.1216672,18.442253277007296,1
 25.7823705,-80.26814871237771,1
 35.209053499999996,-80.81942155944881,1
 42.5789987,-83.14833217058124,1
 47.614704,-122.30834070468063,1
 12.9396355,80.17672246885807,1
 39.663671,-84.2482094902812,1
 38.928253,-77.03479858735744,1
 42.9481995,-87.8639635581105,1
 -1.27486915,36.8294584546357,1
 43.629361,-79.27831878185876,1
 42.161924,-81.94744943086769,1
 10.197311,-68.04219555185651,1
 3.0424493999999997,101.44534932949219,1
 -24.20759035,-65.30070454240405,1
 49.900052,-119.4258457934401,1
 8.24907300017308,-73.99907633607,1
 34.289707,-119.28621525357192,1
 34.0207635,-118.28761573756861,1
 32.87151265,-117.18472689764563,1
 19.174224,72.88242539063752,1
 -12.05512901949325,-77.0700571266341,1
 14.582769212771417,120.97419177941497,1
 -7.11924455,112.38572276129808,1
 -7.767234,112.27774346734927,1
 -30.5834968,-57.07494272206096,1
 -34.60445005,-58.44624422507712,1
 38.8173495,-77.08914975217769,1
 8.418274,-81.48477434142401,1
 38.503428299999996,-116.66727279471004,1
 10.291965,-66.54582221173013,1
 51.815694,-0.8100040458582143,1
 31.529042500000003,74.33717248801722,1
 -23.897127500000003,-48.88275135561072,1
 1.3233394999656598,103.70009847844943,1
 17.365046999999997,78.63462726628175,1
 50.4458724,3.9778769201188835,1
 41.833768,-87.67185082732834,1
 9.64417275,123.91839967866275,1
 -3.801140012382435,-73.4298735711425,1
 -25.300369250000003,-57.60872268897312,1
 -22.9045236,-43.06092754366534,1
 36.2328744,-115.27092709646229,1
 32.7657655,-116.9662473573642,1
 39.194024,-77.16937227058824,1
 21.0996524,-101.6476392967898,1
 20.715868649999997,-100.49131818352605,1
 -25.545136,-57.392120060226596,1
 -1.27486915,36.8294584546357,1
 46.3679415,1.8843810266024459,1
 -34.60445005,-58.44624422507712,1
 14.4765369,120.50736284747,1
 20.974683499999998,105.67600811528865,1
 18.197443550000003,120.60175550175198,1
 38.5617555,-121.44975275972007,1
 44.5392947,-80.06584963046151,1
 1.4285681499999998,110.29488092845588,1
 25.81703865,-80.13164790457606,1
 14.3293569,120.89912318971255,1
 7.77948415,122.57425461117043,1
 34.0207635,-118.28761573756861,1
 -34.543938499999996,-55.97403032487652,1
 -25.300369250000003,-57.60872268897312,1
 13.075077,77.53130042611336,1
 19.284691449999997,-99.65261572390186,1
 21.319947,-157.83300253172587,1
 -33.51487825,-70.80973425766066,1
 36.156363999999996,-86.75148495566681,1
 19.256426849999997,95.93779309098053,1
 37.523680999999996,-121.94949533198121,1
 14.53288485,121.00578765778266,1
 14.6832238,121.06430695015186,1
 11.1406819,123.98236683841813,1
 -33.8482430125,150.96870742118324,1
 14.58327645,121.0838416463307,1
 33.8216755,75.24553828261816,1
 15.0677776,120.6565439351531,1
 10.772438000000001,122.53330321730282,1
 -6.3450249,106.78746284850666,1
 14.40804495,121.03231785270168,1
 14.591435449999999,120.99489295154552,1
 14.29945485,121.03771276666882,1
 -31.83938873875,115.83018576955499,1
 14.5847008,121.03991744632869,1
 14.067750199999999,121.18551669645089,1
 14.504109450000001,121.0540019223246,1
 40.709626,-73.82400655736285,1
 14.430495449999999,120.96260249712346,1
 14.5464293,121.03718005088004,1
 3.0485463,101.41916092738697,1
 22.27032865,-97.8945909747919,1
 -7.771338699999999,110.50467772057874,1
 28.6384285,77.12280778635085,1
 46.44184745,-94.50251292936605,1
 24.72121995,46.669284223477305,1
 35.12931985,33.229827193871344,1
 11.108496500000001,77.34446679622266,1
 -2.3517029992340097,-80.19690558052683,1
 37.715522050000004,-121.90510754841145,1
 45.769232,-73.61378864962145,1
 -25.545136,-57.392120060226596,1
 45.536420500000006,-122.60732731762295,1
 13.38218305,123.33170060784087,1
 14.7485038,121.04282657522978,1
 6.903948849103791,79.86771062057899,1
 8.93077985,7.186988802142225,1
 45.246861,-75.7677929430113,1
 14.646944300000001,121.10857279134385,1
 39.95829325,33.762842810813524,1
 12.244869099999999,-1.1884749162626917,1
 42.311398499999996,-71.08847799196823,1
 41.054196399999995,28.84318392941324,1
 42.378197650000004,-71.13134146379952,1
 6.90872695,125.0885141473972,1
 -6.7497805,111.05213322963274,1
 48.1873961,66.37188654068612,1
 -6.1690378,106.82611314921274,1
 33.171273,-87.51079982281178,1
 42.5789987,-83.14833217058124,1
 14.6832238,121.06430695015186,1
 16.32197995,119.85279055826955,1
 40.824979,-74.21238958496333,1
 14.591435449999999,120.99489295154552,1
 49.285444,-122.79418637647116,1
 38.40793075,27.1381888480852,1
 14.7485038,121.04282657522978,1
 30.4590995,-91.09017779844788,1
 38.452270999999996,-122.70966859797628,1
 33.767296,-84.41732980362106,1
 -34.60445005,-58.44624422507712,1
 14.188649850000001,121.10634476041581,1
 16.05892815,120.40425831834096,1
 40.7454448,30.380553637398812,1
 14.4782551,121.19750327392723,1
 40.655125999999996,-73.9394847402069,1
