centroid
[-71.15526567882137, 41.686144]
[-115.12500312775612, 36.0609752]
[-75.56497363575346, 5.057590497435704]
[-112.0735233686602, 33.552087549999996]
[-56.23476929094975, -34.8197395]
[-9.151858194089012, 38.7438025]
[-45.68681980490042, -23.745384]
[-75.1385241472828, 40.004886]
[-46.504712600059186, -23.710599]
[-79.19277586081512, -2.86592699855891]
[-5.959033999854785, 37.383047149999996]
[-80.48808199058735, 43.4302305]
[-103.33518535860507, 20.59187805]
[-73.61378864962145, 45.769232]
[-99.68322055033974, 31.168839]
[-95.46022137618831, 29.7076766]
[150.96870742118324, -33.8482430125]
[-66.54582221173013, 10.291965]
[-63.915451632229235, -37.0875635]
[-34.930913091307545, -8.0436666]
[-77.03479858735744, 38.928253]
[8.253314316171284, 50.072891999999996]
[-35.22839654016319, -5.9184929]
[-92.97380155324484, 43.675565]
[-57.05762688299938, -31.29698]
[-74.19859422093097, 4.2620515010534845]
[-86.1972248751791, 39.583012]
[-119.20272019906369, 34.15972925]
[72.88242539063752, 19.174224]
[139.5229899133817, 35.556375496516054]
[-155.42837009716908, 19.593801499999998]
[-37.086676670461756, -11.0039725]
[-75.49489445358387, 10.390213195262199]
[-77.10772743201238, 38.880849]
[175.86928938080848, -40.52413605]
[-111.63435945024946, 33.2423842]
[-46.71709015923788, -23.68305]
[-84.41732980362106, 33.767296]
[-70.67587491945767, -33.3842619]
[-74.87615763595113, 40.562486500000006]
[-70.61256251551724, -33.429416599999996]
[2.355966567993164, 48.85205137904019]
[101.41916092738697, 3.0485463]
[-99.3549401564543, 19.3740175]
[-57.60872268897312, -25.300369250000003]
[-120.02525140240894, 37.269760500000004]
[-40.31580258221855, -20.28038755]
[28.05151885588389, -26.05835025]
[-71.31884251869798, 10.20508815]
[12.471087414848906, 41.87989725]
[-46.46453120872865, -23.3922755]
[-76.37104545396878, 38.805249]
[-85.75358082010172, 38.195555999999996]
[-46.87334597933042, -23.511027]
[-97.71631205313102, 30.3234054]
[-51.9436135761421, -29.8309536]
[120.95780587135684, 14.11546925]
[110.50467772057874, -7.771338699999999]
[121.06430695015186, 14.6832238]
[-73.95094715835492, 40.788882]
[-95.47081090214385, 29.8384705]
[-79.66087481457299, 43.419503]
[-116.92614293897127, 32.76084185]
[-72.02036613441462, 8.021754999999999]
[-73.9394847402069, 40.655125999999996]
[-46.71709015923788, -23.68305]
[-70.61256251551724, -33.429416599999996]
[-114.04977333200725, 51.026137]
[-49.26533244198062, -16.642891]
[-58.745966187142095, -34.3910644]
[-67.42329897976065, 10.2153292]
[7.515262792655996, 47.0205328]
[-97.20629060238312, 32.7799655]
